gene,total,mean,var,sd,min,max,median
CNAG_06419,2410,80.33333333333333,376.7816091954023,19.410863174918376,50,126,78
CNAG_06420,35782,1192.7333333333333,92125.44367816093,303.52173510007634,662,1750,1190
CNAG_06421,45136,1504.5333333333333,162481.22298850576,403.0895967257227,681,2649,1487.5
CNAG_06422,24569,818.9666666666667,194172.99885057472,440.6506539772461,294,1920,703
CNAG_06423,4594,153.13333333333333,2475.7057471264366,49.756464375259185,79,258,141.5
CNAG_06424,12557,418.56666666666666,52868.667816091955,229.93187646799205,128,843,337
CNAG_06425,12337,411.23333333333335,13258.185057471264,115.14419246089342,224,642,384
CNAG_06426,47306,1576.8666666666666,199873.84367816092,447.07252619475616,740,2290,1627
CNAG_06427,7512,250.4,5924.524137931035,76.97093047333541,82,449,248.5
CNAG_06428,19161,638.7,39239.18275862069,198.08882542592022,295,939,639
CNAG_06431,4755,158.5,16932.741379310344,130.1258674488295,47,550,100
CNAG_06432,10815,360.5,35429.84482758621,188.22817224737165,76,765,290.5
CNAG_06433,5597,186.56666666666666,5432.46091954023,73.70522993343302,63,330,174.5
CNAG_06434,9715,323.8333333333333,4250.350574712644,65.19471278188627,222,445,319.5
CNAG_06435,11386,379.53333333333336,6924.0505747126435,83.21088014624436,231,549,381
CNAG_06436,7110,237,5754.3448275862065,75.85739797532082,96,423,241.5
CNAG_06437,47569,1585.6333333333334,116965.20574712644,342.00176278365353,773,2173,1610.5
CNAG_06438,1688,56.266666666666666,408.5471264367816,20.21254873678185,25,95,58
CNAG_06439,9544,318.1333333333333,4308.188505747126,65.63679231762569,174,463,317.5
CNAG_06440,1005,33.5,127.08620689655173,11.273251833280037,13,59,35
CNAG_06441,11032,367.73333333333335,9992.064367816092,99.96031396417327,173,534,375.5
CNAG_06443,402944,13431.466666666667,18546325.016091954,4306.544440278302,3846,20453,13250.5
CNAG_06444,11306,376.8666666666667,6832.7402298850575,82.66039093716566,230,513,384.5
CNAG_06445,4205,140.16666666666666,1072.0747126436781,32.742552017881536,82,219,140.5
CNAG_06446,22741,758.0333333333333,68469.06781609195,261.66594699366584,215,1134,824
CNAG_06447,340784,11359.466666666667,23294099.429885056,4826.3961119954765,4659,22666,12134.5
CNAG_06448,465,15.5,175.77586206896552,13.258048954086929,2,53,12
CNAG_06449,1306,43.53333333333333,563.7747126436782,23.743940545825122,10,100,35
CNAG_06450,16741,558.0333333333333,14839.964367816092,121.81939241276855,318,824,545.5
CNAG_06451,23656,788.5333333333333,37915.42988505747,194.71884830456827,454,1172,793.5
CNAG_06452,13722,457.4,31841.144827586206,178.44087207696057,208,922,384.5
CNAG_06453,96215,3207.1666666666665,7650874.971264368,2766.0215059294765,77,8076,1751
CNAG_06454,3189,106.3,897.1137931034483,29.951857924066218,53,194,109
CNAG_06455,18885,629.5,65065.08620689655,255.0785882956399,295,1280,584
CNAG_06456,48968,1632.2666666666667,340710.47816091956,583.7041015453974,509,2691,1723
CNAG_06459,6095,203.16666666666666,11933.17816091954,109.23908714795972,85,456,153
CNAG_06460,40639,1354.6333333333334,762688.9298850575,873.3206340657808,442,3444,876.5
CNAG_06463,880,29.333333333333332,186.09195402298852,13.64155247847504,5,55,28.5
CNAG_06464,12786,426.2,10467.889655172414,102.3127052480405,178,579,431
CNAG_06465,21731,724.3666666666667,26042.447126436782,161.3767242400117,405,1096,692
CNAG_06466,6553,218.43333333333334,2731.2885057471262,52.261730795555614,82,313,215
CNAG_06467,29527,984.2333333333333,70772.39195402298,266.0308101593178,479,1587,920
CNAG_06468,53742,1791.4,370363.2827586207,608.5747963550747,680,2796,1771
CNAG_06469,23590,786.3333333333334,38022.91954022989,194.9946654148002,483,1092,730.5
CNAG_06470,2076,69.2,495.95862068965516,22.270128439002214,36,113,70.5
CNAG_06471,54081,1802.7,268240.0103448276,517.918922559147,803,2809,1927
CNAG_06472,12822,427.4,25097.834482758622,158.4229607183208,151,742,423
CNAG_06473,10516,350.53333333333336,42084.464367816094,205.14498377444207,94,797,318
CNAG_06474,36476,1215.8666666666666,56193.49885057471,237.0516797041833,660,1652,1221
CNAG_06475,106691,3556.366666666667,762974.1022988505,873.4838878301365,2144,5286,3408
CNAG_06482,6169,205.63333333333333,5978.309195402298,77.31952661134378,79,389,180.5
CNAG_06483,4085,136.16666666666666,2519.7988505747126,50.19759805583045,53,240,139.5
CNAG_06484,396,13.2,63.40689655172414,7.962844752456507,0,29,11.5
CNAG_06485,3340,111.33333333333333,3459.885057471264,58.8207876304905,44,246,80.5
CNAG_06486,27879,929.3,40729.941379310345,201.81660332913728,464,1478,917.5
CNAG_06487,22068,735.6,59583.76551724138,244.09786053392884,279,1223,739
CNAG_06489,21627,720.9,63735.33448275862,252.4585797368721,356,1474,693
CNAG_06490,11659,388.6333333333333,23480.51609195402,153.23353448887752,182,648,342
CNAG_06491,4281,142.7,1590.5620689655173,39.881851373344205,74,230,147
CNAG_06492,4576,152.53333333333333,860.0505747126437,29.326618876246947,82,208,149
CNAG_06493,3093,103.1,26225.26551724138,161.9421671994091,3,627,16.5
CNAG_06494,5615,187.16666666666666,5818.005747126437,76.27585297541049,86,325,159.5
CNAG_06495,25136,837.8666666666667,79343.9816091954,281.68063761855444,422,1325,753
CNAG_06497,5104,170.13333333333333,5213.636781609195,72.20551766734448,42,308,172
CNAG_06498,7879,262.6333333333333,23181.205747126438,152.25375445987018,95,637,181.5
CNAG_06499,23847,794.9,412925.1275862069,642.592505080947,185,2300,397.5
CNAG_06500,8426,280.8666666666667,3801.2919540229886,61.65461827002896,147,379,284
CNAG_06501,51115,1703.8333333333333,829781.7298850574,910.9235587496117,517,3605,1367.5
CNAG_06502,15661,522.0333333333333,12945.481609195402,113.77821236596839,235,674,538.5
CNAG_06503,37,1.2333333333333334,1.9781609195402299,1.4064710873459965,0,5,1
CNAG_06504,138,4.6,9.351724137931035,3.058058883986872,0,12,4
CNAG_06505,27399,913.3,132286.97586206897,363.7127656022936,237,1762,816.5
CNAG_06506,1642,54.733333333333334,256.616091954023,16.019241303945172,24,80,54.5
CNAG_06507,10204,340.1333333333333,89189.9816091954,298.6469179636639,34,928,167
CNAG_06508,48718,1623.9333333333334,743271.5126436781,862.1319577904986,539,3389,1298
CNAG_06509,2166,72.2,2211.613793103448,47.027798089039294,13,168,56.5
CNAG_06510,7792,259.73333333333335,3916.96091954023,62.58562869813029,140,374,267.5
CNAG_06511,16100,536.6666666666666,108034.71264367815,328.68634386551287,80,1230,419
CNAG_06512,29566,985.5333333333333,643148.0505747127,801.9651180535926,100,2832,509
CNAG_06515,1211,40.36666666666667,423.2747126436782,20.573641210142608,10,94,37
CNAG_06516,4522,150.73333333333332,2447.7885057471262,49.47513017413018,56,239,148
CNAG_06517,7786,259.53333333333336,6665.912643678161,81.64504053326301,133,465,248
CNAG_06519,6342,211.4,5306.110344827586,72.84305282473811,109,358,189.5
CNAG_06520,2085,69.5,307.91379310344826,17.54747255599644,27,111,67
CNAG_06521,442,14.733333333333333,97.2367816091954,9.860871239864935,3,38,12
CNAG_06523,6,0.2,0.4413793103448276,0.6643638388299198,0,3,0
CNAG_06524,309,10.3,41.320689655172416,6.428117115856899,0,26,11
CNAG_06525,1343,44.766666666666666,431.28850574712646,20.76748674604432,16,92,37
CNAG_06526,21893,729.7666666666667,35568.87471264368,188.5971227581261,315,1059,694
CNAG_06527,220,7.333333333333333,42.4367816091954,6.514351971546779,1,26,5
CNAG_06529,1220,40.666666666666664,444.71264367816093,21.088211011799007,13,85,39
CNAG_06530,2888,96.26666666666667,841.8574712643679,29.014780220852405,37,177,97
CNAG_06531,2380,79.33333333333333,536.7816091954023,23.168547843906882,32,130,74
CNAG_06532,3602,120.06666666666666,1399.5816091954023,37.41098246765784,59,192,118
CNAG_06533,44256,1475.2,375515.8896551724,612.7935130655125,810,2705,1284.5
CNAG_06534,47071,1569.0333333333333,181464.6540229885,425.98668291742234,700,2377,1612
CNAG_06535,40628,1354.2666666666667,240578.06436781608,490.4875781993017,515,2553,1265.5
CNAG_06536,927,30.9,83.19655172413793,9.121214377709688,12,53,30
CNAG_06537,8429,280.96666666666664,5772.585057471264,75.97752995110636,134,453,273.5
CNAG_06538,10868,362.26666666666665,7163.9264367816095,84.63998131368892,186,485,366.5
CNAG_06539,1457,48.56666666666667,1032.46091954023,32.131929906873474,9,112,37
CNAG_06540,1719,57.3,1133.8034482758621,33.671997984614194,10,134,52
CNAG_06541,18860,628.6666666666666,215361.40229885056,464.0704712636331,133,1854,488
CNAG_06542,6775,225.83333333333334,3004.074712643678,54.80943999571313,106,339,227
CNAG_06543,23299,776.6333333333333,27547.82643678161,165.97537900779625,397,1147,792.5
CNAG_06544,85135,2837.8333333333335,408468.4885057471,639.1153952970833,1384,3972,2885
CNAG_06545,16533,551.1,28922.43793103448,170.06598111037516,269,873,563
CNAG_06546,1292,43.06666666666667,323.8574712643678,17.996040432949904,15,87,37
CNAG_06548,8440,281.3333333333333,3913.4712643678163,62.55774344050316,145,442,280.5
CNAG_06549,7431,247.7,2352.8379310344826,48.506060765995855,94,323,251.5
CNAG_06550,23011,767.0333333333333,26427.688505747126,162.56595124978392,483,1078,740
CNAG_06551,5042,168.06666666666666,36734.822988505744,191.66330631736932,14,627,48
CNAG_06552,8784,292.8,8015.820689655173,89.53111576237154,168,468,272
CNAG_06553,5962,198.73333333333332,7111.581609195402,84.33019393547842,67,379,193
CNAG_06554,1276,42.53333333333333,306.7402298850575,17.514000967370578,15,89,39
CNAG_06555,9394,313.1333333333333,11737.774712643679,108.34101122217606,114,538,296
CNAG_06556,1427,47.56666666666667,511.0816091954023,22.607114127977553,12,79,56.5
CNAG_06557,1188,39.6,346.5241379310345,18.615158820999472,9,91,39.5
CNAG_06558,7305,243.5,11368.327586206897,106.62235969160923,71,500,222
CNAG_06559,6747,224.9,10363.472413793104,101.80114151517705,83,387,181.5
CNAG_06560,10080,336,17804.344827586207,133.43292257754908,160,631,297.5
CNAG_06561,394,13.133333333333333,40.188505747126435,6.339440491646438,4,26,12.5
CNAG_06562,47,1.5666666666666667,2.598850574712644,1.6120950886075684,0,6,1.5
CNAG_06563,120873,4029.1,1332054.0931034482,1154.1464781835311,1672,6777,3993
CNAG_06564,28788,959.6,64891.903448275865,254.7388926887213,451,1345,1020
CNAG_06565,16394,546.4666666666667,42183.42988505747,205.38605085316158,181,945,519
CNAG_06566,21877,729.2333333333333,28102.322988505748,167.63747489301355,355,969,724.5
CNAG_06567,8331,277.7,11368.493103448276,106.62313587326287,85,427,289
CNAG_06568,15961,532.0333333333333,34984.37816091954,187.0411135577404,254,977,581.5
CNAG_06569,5921,197.36666666666667,6114.309195402298,78.1940483374681,94,353,191.5
CNAG_06570,5575,185.83333333333334,3282.0057471264367,57.28879250888813,88,312,186
CNAG_06573,9972,332.4,11437.144827586208,106.94458764980212,204,582,288.5
CNAG_06574,8285,276.1666666666667,77483.52298850575,278.3586229821267,20,966,116
CNAG_06576,181358,6045.266666666666,40151882.13333333,6336.551280730973,332,20040,2823
CNAG_06577,8937,297.9,38535.127586206894,196.30366167294713,30,761,239
CNAG_06578,747770,24925.666666666668,442051749.88505745,21025.026751113954,1200,68483,11071.5
CNAG_06583,927,30.9,810.7827586206896,28.47424728804415,4,91,15.5
CNAG_06584,3525,117.5,1183.5689655172414,34.40303715542047,45,180,114
CNAG_06585,53364,1778.8,191803.75172413792,437.9540520695498,981,2540,1774.5
CNAG_06587,7111,237.03333333333333,4522.585057471264,67.25016771333186,114,382,234.5
CNAG_06588,2718,90.6,1117.2137931034483,33.424748213014986,46,160,87.5
CNAG_06589,19903,663.4333333333333,128056.87471264368,357.8503523997757,208,1446,550.5
CNAG_06590,5223,174.1,2038.9206896551725,45.15440941541781,86,254,180.5
CNAG_06591,19076,635.8666666666667,27858.671264367815,166.90917070181558,337,1008,648.5
CNAG_06592,20776,692.5333333333333,39577.981609195405,198.94215644049757,352,1170,656.5
CNAG_06593,3213,107.1,3070.9896551724137,55.41651067301525,34,220,84
CNAG_06594,37384,1246.1333333333334,146407.29195402298,382.632058189095,699,2124,1140
CNAG_06595,193,6.433333333333334,21.84022988505747,4.673353173585052,1,21,6
CNAG_06596,2772,92.4,1001.7655172413793,31.650679569977314,50,173,85
CNAG_06597,12357,411.9,8180.851724137931,90.44806091972305,290,621,386
CNAG_06598,471,15.7,38.148275862068964,6.176429054240724,6,34,15
CNAG_06599,13436,447.8666666666667,13370.188505747126,115.62953128741432,199,610,471.5
CNAG_06600,34805,1160.1666666666667,174391.66091954024,417.60227599899434,493,2166,1047.5
CNAG_06601,7734,257.8,4057.268965517241,63.69669509101113,147,387,252
CNAG_06602,12906,430.2,182782.92413793103,427.5311966838572,46,1347,242
CNAG_06603,9446,314.8666666666667,4138.602298850575,64.33196949301781,172,425,319
CNAG_06604,6325,210.83333333333334,1276.212643678161,35.72411851506151,136,287,211
CNAG_06605,233033,7767.766666666666,13683375.357471265,3699.1046697101265,3468,20570,7687
CNAG_06606,9011,300.3666666666667,19487.4816091954,139.59757021236223,97,593,286
CNAG_06607,18483,616.1,28375.40344827586,168.45000281471016,311,959,608
CNAG_06608,12512,417.06666666666666,30685.236781609194,175.17202054440426,84,672,457
CNAG_06609,81,2.7,6.837931034482758,2.6149437918400382,0,9,2.5
CNAG_06610,1249,41.63333333333333,247.7574712643678,15.74031356944225,12,78,41
CNAG_06611,59360,1978.6666666666667,203402.4367816092,451.0015928814545,972,2726,1991
CNAG_06612,33696,1123.2,335408.64827586204,579.1447558908412,437,2509,870
CNAG_06613,30972,1032.4,72577.00689655173,269.40120062195666,596,1690,1041.5
CNAG_06614,6643,221.43333333333334,24202.805747126436,155.57250961248403,45,653,171
CNAG_06616,3108,103.6,993.4206896551724,31.518576897683253,56,175,99.5
CNAG_06617,5482,182.73333333333332,5113.2367816091955,71.50690023773367,97,353,155
CNAG_06620,20856,695.2,27726.165517241378,166.51175789487473,330,1001,705.5
CNAG_06621,47070,1569,132567.3103448276,364.09794059404896,824,2120,1607
CNAG_06622,2064,68.8,1569.6827586206896,39.61922208500174,27,167,58
CNAG_06623,8437,281.23333333333335,14817.564367816092,121.72741830752878,88,478,248
CNAG_06624,1449,48.3,285.9413793103448,16.90980127944574,13,81,47.5
CNAG_06625,10788,359.6,6668.041379310344,81.6580760201362,205,543,347
CNAG_06626,30424,1014.1333333333333,56248.050574712644,237.16671472766294,518,1464,1031
CNAG_06627,7031,234.36666666666667,2375.3436781609194,48.737497660024765,130,307,246.5
CNAG_06628,54841,1828.0333333333333,1793570.240229885,1339.2424127953404,404,4845,934.5
CNAG_06629,1318,43.93333333333333,1016.9609195402298,31.88982470224993,3,107,27.5
CNAG_06630,36874,1229.1333333333334,113582.39540229885,337.0198738981113,598,2037,1298.5
CNAG_06631,6026,200.86666666666667,1473.9816091954024,38.392468131072306,110,285,195
CNAG_06632,5050,168.33333333333334,10891.471264367816,104.3622118602697,43,413,129.5
CNAG_06633,1328669,44288.96666666667,315181953.2057471,17753.364560154427,18147,85642,46191
CNAG_06634,4698,156.6,1752.6620689655172,41.86480704560236,71,224,154.5
CNAG_06635,24275,809.1666666666666,24982.626436781607,158.05893342921686,504,1105,835
CNAG_06636,1028,34.266666666666666,189.5816091954023,13.768863758328147,14,63,31.5
CNAG_06637,4188,139.6,703.8344827586207,26.529879056615027,82,202,141.5
CNAG_06638,50009,1666.9666666666667,314873.89540229883,561.1362538655819,869,2707,1618.5
CNAG_06639,37664,1255.4666666666667,99705.08505747127,315.76112024356524,757,1881,1239
CNAG_06640,36178,1205.9333333333334,395252.616091954,628.6911929492524,427,2734,892
CNAG_06641,18421,614.0333333333333,34799.82643678161,186.5471158629412,243,944,670.5
CNAG_06642,36342,1211.4,79161.42068965518,281.356394435341,681,1776,1181
CNAG_06643,2979,99.3,695.0448275862069,26.36370284285208,49,152,101.5
CNAG_06644,27382,912.7333333333333,53361.098850574715,231.00021396218384,473,1355,912.5
CNAG_06645,50121,1670.7,423702.5620689655,650.9243904394469,563,3075,1781
CNAG_06646,150251,5008.366666666667,984358.9298850575,992.1486430394679,2597,6811,5128.5
CNAG_06647,10669,355.6333333333333,13982.309195402298,118.24681473681352,136,586,331
CNAG_06648,26779,892.6333333333333,39895.067816091956,199.7374972710231,518,1267,880.5
CNAG_06649,1500,50,338.2068965517241,18.390402294450336,15,95,48.5
CNAG_06650,2053,68.43333333333334,645.0126436781609,25.397099119351424,31,135,64.5
CNAG_06651,120,4,12.344827586206897,3.513520682478886,0,12,2.5
CNAG_06652,2456,81.86666666666666,2327.2229885057473,48.241299614601466,19,183,73.5
CNAG_06653,1409,46.96666666666667,640.9298850574712,25.316593077613568,12,105,38.5
CNAG_06654,5538,184.6,2210.1103448275862,47.011810695053924,101,275,187
CNAG_06655,3796,126.53333333333333,1543.7057471264368,39.29002096113511,50,196,128
CNAG_06656,15872,529.0666666666667,38056.685057471266,195.08122681967956,201,987,522
CNAG_06657,1511,50.36666666666667,1085.2747126436782,32.94350789827456,10,150,38.5
CNAG_06658,8638,287.93333333333334,38755.92643678161,196.86524943925886,58,676,209
CNAG_06659,5246,174.86666666666667,6249.429885057471,79.05333569848568,71,328,148.5
CNAG_06660,3157,105.23333333333333,631.0816091954023,25.12133772702804,56,147,101
CNAG_06661,14135,471.1666666666667,6761.591954022989,82.22889974955879,299,617,474
CNAG_06662,638,21.266666666666666,239.16781609195402,15.465051441620039,1,58,15.5
CNAG_06663,401777,13392.566666666668,36445461.70229885,6037.007677839979,3528,30505,13620
CNAG_06664,5907,196.9,6480.851724137931,80.50373733025027,82,374,167
CNAG_06665,7723,257.43333333333334,3693.3574712643676,60.772999524989444,136,392,252
CNAG_06666,4212,140.4,22375.28275862069,149.58369817136054,18,562,77
CNAG_06667,2988,99.6,615.4206896551724,24.807674007354507,48,155,103.5
CNAG_06668,4732,157.73333333333332,25298.54712643678,159.05517007138366,21,532,94
CNAG_06669,13854,461.8,14155.751724137932,118.97794637720862,224,679,472.5
CNAG_06670,22957,765.2333333333333,36014.94367816092,189.77603557393888,406,1103,785
CNAG_06671,13707,456.9,21569.26551724138,146.86478651208867,184,870,444
CNAG_06672,549,18.3,1147.6655172413793,33.87721235936303,0,153,4
CNAG_06673,13914,463.8,14930.096551724138,122.18877424593529,254,690,469
CNAG_06674,5147,171.56666666666666,4302.047126436782,65.58999257841688,67,356,169
CNAG_06675,12940,431.3333333333333,6515.954022988506,80.72145949491069,206,563,441
CNAG_06676,1129,37.63333333333333,139.89540229885057,11.82773868069677,13,61,39.5
CNAG_06677,44,1.4666666666666666,2.533333333333333,1.591644851508443,0,6,1
CNAG_06678,4321,144.03333333333333,1172.3781609195403,34.24000819099698,90,205,137.5
CNAG_06679,16977,565.9,16184.85172413793,127.2196986481965,285,817,569.5
CNAG_06680,8356,278.53333333333336,4283.016091954023,65.44475603097641,155,422,279
CNAG_06681,6010,200.33333333333334,3534.9885057471265,59.45576932264123,92,319,192
CNAG_06683,13825,460.8333333333333,12284.143678160919,110.83385619097136,229,654,442
CNAG_06684,10030,334.3333333333333,11773.747126436781,108.50689898083338,123,511,309
CNAG_06685,13588,452.93333333333334,9535.857471264368,97.65171514758134,254,603,469
CNAG_06686,4602,153.4,1374.8689655172413,37.079225524776554,69,206,149
CNAG_06687,17412,580.4,22866.524137931036,151.21681169080057,309,928,599
CNAG_06688,28094,936.4666666666667,35515.84367816092,188.45647688036863,573,1387,913
CNAG_06689,9332,311.06666666666666,6106.340229885058,78.1430753802604,149,459,307.5
CNAG_06690,6280,209.33333333333334,8024.781609195402,89.58114538894556,66,395,219.5
CNAG_06691,13507,450.23333333333335,14241.564367816092,119.3380256574412,235,708,433
CNAG_06692,15774,525.8,12324.64827586207,111.01643245872239,287,718,530.5
CNAG_06693,3200,106.66666666666667,4491.057471264367,67.01535250421628,38,263,73
CNAG_06694,2982,99.4,1624.8,40.3088079704672,40,209,92
CNAG_06695,2270,75.66666666666667,1584.9195402298851,39.81104796698882,27,172,65
CNAG_06696,37432,1247.7333333333333,76526.27126436781,276.63382162050937,732,1827,1235
CNAG_06697,10441,348.03333333333336,8131.136781609195,90.17281620094381,211,547,345.5
CNAG_06698,3789,126.3,15056.21724137931,122.70377843155161,24,589,101
CNAG_06699,449158,14971.933333333332,10020910.47816092,3165.582170495803,8954,21573,14971.5
CNAG_06703,1509,50.3,853.251724137931,29.210472850296878,4,134,43
CNAG_06704,663,22.1,61.610344827586204,7.849225747013918,5,45,23
CNAG_06705,689,22.966666666666665,86.7919540229885,9.31621994281954,9,44,21
CNAG_06706,2620,87.33333333333333,909.1954022988506,30.152867231804848,40,150,84
CNAG_06707,1308,43.6,291.8344827586207,17.083163722174554,24,88,41.5
CNAG_06708,6442,214.73333333333332,2775.167816091954,52.67986158003791,103,296,225
CNAG_06709,10885,362.8333333333333,8979.798850574713,94.76180058744511,188,566,346
CNAG_06710,18495,616.5,21737.08620689655,147.43502367787835,289,826,628.5
CNAG_06711,19077,635.9,29511.610344827586,171.78943606877456,330,955,630
CNAG_06712,36561,1218.7,434479.8724137931,659.1508722696141,358,2679,971.5
CNAG_06713,28503,950.1,48541.472413793104,220.32129360048953,459,1372,949
CNAG_06714,29366,978.8666666666667,62055.981609195405,249.11038037222656,481,1459,981.5
CNAG_06715,2294,76.46666666666667,1277.2919540229884,35.739221508351136,17,144,77
CNAG_06716,11878,395.93333333333334,14619.926436781609,120.91288780267226,152,660,400
CNAG_06717,26697,889.9,39451.127586206894,198.6230791882124,479,1280,870
CNAG_06718,107,3.566666666666667,11.97816091954023,3.460947979895137,0,12,3
CNAG_06722,2030,67.66666666666667,2924.0919540229884,54.07487359229782,15,207,40
CNAG_06723,137187,4572.9,2489620.851724138,1577.8532415038283,953,6953,5116
CNAG_06724,1652,55.06666666666667,249.71954022988507,15.80251689541527,32,100,52.5
CNAG_06725,6437,214.56666666666666,2273.219540229885,47.678292127863436,101,297,207
CNAG_06726,5094,169.8,4903.062068965517,70.02186850524282,39,308,158
CNAG_06727,2080,69.33333333333333,1738.5747126436781,41.69621940468558,9,150,55
CNAG_06728,4527,150.9,1583.3344827586207,39.79113573094667,85,256,145.5
CNAG_06729,12846,428.2,14412.855172413792,120.05355126948054,191,749,423
CNAG_06730,70494,2349.8,390144.44137931033,624.6154347911283,1289,3613,2299.5
CNAG_06731,195,6.5,25.637931034482758,5.063391258285573,0,20,6.5
CNAG_06732,9660,322,28418.344827586207,168.5774149392089,111,630,264.5
CNAG_06733,7030,234.33333333333334,9287.747126436781,96.37295848129173,85,469,208.5
CNAG_06734,39592,1319.7333333333333,165691.85747126437,407.0526470510472,587,2269,1379.5
CNAG_06737,12845,428.1666666666667,18052.419540229886,134.35929272004182,194,691,408
CNAG_06738,10512,350.4,5886.937931034483,76.72638353939591,166,534,348.5
CNAG_06739,3408,113.6,1547.7655172413793,39.34165117583881,61,227,108
CNAG_06740,20676,689.2,27287.406896551725,165.18900355820216,379,954,730
CNAG_06741,6710,223.66666666666666,3896.712643678161,62.42365452036721,109,338,227.5
CNAG_06742,16373,545.7666666666667,16456.87471264368,128.2843510044919,323,739,543.5
CNAG_06743,4281,142.7,1871.5275862068966,43.26115562727025,74,242,136
CNAG_06744,10235,341.1666666666667,4740.902298850575,68.85421046566852,154,469,347
CNAG_06745,531481,17716.033333333333,165968711.06781608,12882.884423444002,934,59570,16942.5
CNAG_06746,938035,31267.833333333332,320361062.62643677,17898.632982058625,6816,102982,28607.5
CNAG_06747,552464,18415.466666666667,115309154.11954023,10738.210005375207,3333,56113,17074.5
CNAG_06748,19222,640.7333333333333,29548.064367816092,171.89550421059909,348,1096,621.5
CNAG_06749,717,23.9,228.36896551724138,15.1118816008213,3,64,19
CNAG_06750,5226,174.2,2231.6827586206896,47.24068965013836,89,259,168
CNAG_06751,4578,152.6,2134.386206896552,46.19941781988764,58,236,151.5
CNAG_06752,10973,365.76666666666665,28571.771264367817,169.03186464204853,161,719,295
CNAG_06753,25580,852.6666666666666,32057.402298850575,179.04581061519025,498,1152,848.5
CNAG_06754,24482,816.0666666666667,24920.47816091954,157.86221258084387,506,1154,804.5
CNAG_06755,40489,1349.6333333333334,145105.34367816092,380.92695320515315,715,2352,1364.5
CNAG_06756,7415,247.16666666666666,4841.385057471264,69.58006221232678,115,391,262
CNAG_06757,7259,241.96666666666667,3613.1367816091956,60.10937349207023,144,348,230
CNAG_06758,5416,180.53333333333333,4620.257471264368,67.97247583591735,66,364,165
CNAG_06759,3244,108.13333333333334,7399.84367816092,86.0223440633939,26,325,74
CNAG_06760,13121,437.3666666666667,30312.92988505747,174.1060880183616,182,815,417.5
CNAG_06761,4656,155.2,5914.7172413793105,76.90719889177677,62,372,130
CNAG_06762,13181,439.3666666666667,22218.654022988507,149.05922991545512,208,691,401
CNAG_06763,8615,287.1666666666667,4360.626436781609,66.03503946225526,149,469,289
CNAG_06764,20891,696.3666666666667,26860.92988505747,163.89304404109856,318,959,716.5
CNAG_06765,8135,271.1666666666667,7288.833333333333,85.37466446981406,104,424,282.5
CNAG_06766,12027,400.9,9713.748275862068,98.55834959993024,171,561,387.5
CNAG_06767,250486,8349.533333333333,4048763.3609195403,2012.153910842692,3766,12062,8494
CNAG_06769,3730,124.33333333333333,1057.1264367816093,32.5134808468981,54,210,122
CNAG_06770,156324,5210.8,2345077.751724138,1531.364669738772,2315,8439,5302
CNAG_06771,5597,186.56666666666666,27930.46091954023,167.12408838806041,20,499,73
CNAG_06772,9611,320.3666666666667,6076.654022988506,77.9528961808893,178,498,322.5
CNAG_06773,35808,1193.6,61394.24827586207,247.77862756069592,619,1726,1157.5
CNAG_06774,11183,372.76666666666665,16511.771264367817,128.49813720193697,169,634,386.5
CNAG_06775,12134,404.46666666666664,9871.567816091954,99.3557638795654,181,596,408
CNAG_06776,3218,107.26666666666667,5730.96091954023,75.70311036899494,26,274,71
CNAG_06777,2932,97.73333333333333,3685.926436781609,60.711831110431916,32,223,64
CNAG_06778,23725,790.8333333333334,28020.350574712644,167.39280323452573,487,1145,797
CNAG_06779,161339,5377.966666666666,2337612.791954023,1528.9253716104076,2354,7781,5478
CNAG_06780,134,4.466666666666667,43.222988505747125,6.57441925235584,0,34,2.5
CNAG_06781,20690,689.6666666666666,75486.4367816092,274.7479513692672,267,1252,581
CNAG_06782,11916,397.2,21544.993103448276,146.7821280110364,213,766,357.5
CNAG_06783,580,19.333333333333332,83.74712643678161,9.15134560798474,6,39,18
CNAG_06784,145,4.833333333333333,55.45402298850575,7.446745798569046,0,30,2.5
CNAG_06785,5639,187.96666666666667,5650.929885057471,75.17266714077313,76,353,173
CNAG_06786,2080,69.33333333333333,1538.2988505747126,39.221153101033536,19,134,64
CNAG_06790,10106,336.8666666666667,9820.395402298851,99.09790816308309,156,489,330
CNAG_06791,8065,268.8333333333333,34727.66091954023,186.35359110985823,35,683,187
CNAG_06792,20320,677.3333333333334,83666.4367816092,289.25151128664686,301,1384,601.5
CNAG_06793,5534,184.46666666666667,2162.671264367816,46.50452950377862,93,285,174
CNAG_06794,15947,531.5666666666667,11636.185057471264,107.87115025562332,274,756,533
CNAG_06795,30427,1014.2333333333333,151192.52988505748,388.83483625449185,550,2109,900
CNAG_06796,11664,388.8,8650.855172413792,93.0099735104456,243,600,378
CNAG_06797,9710,323.6666666666667,7235.954022988506,85.06441102475527,186,508,307.5
CNAG_06798,9102,303.4,12144.248275862068,110.20094498624805,97,490,308
CNAG_06799,34252,1141.7333333333333,101583.85747126437,318.72222619589047,554,1718,1179.5
CNAG_06800,29014,967.1333333333333,963349.4988505747,981.5036927340491,55,2963,404.5
CNAG_06801,5778,192.6,3832.1793103448276,61.90459845879648,92,297,200.5
CNAG_06802,9,0.3,0.28620689655172415,0.5349830806219241,0,2,0
CNAG_06804,10504,350.1333333333333,25637.222988505746,160.11627958613624,158,650,291.5
